Type,Name,DisplayName,ResponsibleTeam,Manufacturer,Supplier,SerialNumber,ParentName,StationIdentifier,ClientPcHostname,Metadata,PinnedObjectHandle,OrganizationId,StorageLocation,EquipmentStatus,MachineId,StockQuantity,MinStockThreshold,IsStockItem,Technology,MachineType,GroupId
HardwareComponent,SPARE-BECK-AX5000-0134,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #134,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0134,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 7-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 7-5,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0135,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #135,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0135,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 8-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 8-1,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0136,Synthetic KUKA KRC4 Industrial Robot Controller PC #136,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0136,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 1-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 1-2,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0137,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #137,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0137,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 2-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 2-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0138,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #138,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0138,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 3-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 3-4,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0139,Synthetic SICK microScan3 Core Safety Laser Scanner #139,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0139,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 4-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 4-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0140,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #140,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0140,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 5-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 5-1,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0141,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #141,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0141,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 6-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 6-2,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0142,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #142,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0142,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 7-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 7-3,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0143,Synthetic TOX ElectricDrive 50kN Servo Press Drive #143,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0143,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 8-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 8-4,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0144,Synthetic Hirschmann BRS20 Industrial Managed Switch #144,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0144,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 1-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 1-5,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0145,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #145,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0145,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 2-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 2-1,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0146,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #146,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0146,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 3-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 3-2,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0147,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #147,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0147,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 4-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 4-3,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0148,Synthetic KUKA KRC4 Industrial Robot Controller PC #148,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0148,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 5-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 5-4,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0149,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #149,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0149,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 6-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 6-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0150,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #150,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0150,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 7-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 7-1,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0151,Synthetic SICK microScan3 Core Safety Laser Scanner #151,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0151,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 8-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 8-2,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0152,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #152,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0152,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 1-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 1-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0153,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #153,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0153,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 2-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 2-4,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0154,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #154,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0154,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 3-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 3-5,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0155,Synthetic TOX ElectricDrive 50kN Servo Press Drive #155,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0155,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 4-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 4-1,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0156,Synthetic Hirschmann BRS20 Industrial Managed Switch #156,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0156,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 5-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 5-2,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0157,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #157,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0157,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 6-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 6-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0158,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #158,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0158,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 7-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 7-4,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0159,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #159,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0159,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 8-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 8-5,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0160,Synthetic KUKA KRC4 Industrial Robot Controller PC #160,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0160,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 1-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 1-1,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0161,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #161,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0161,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 2-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 2-2,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0162,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #162,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0162,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 3-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 3-3,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0163,Synthetic SICK microScan3 Core Safety Laser Scanner #163,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0163,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 4-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 4-4,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0164,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #164,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0164,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 5-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 5-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0165,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #165,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0165,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 6-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 6-1,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0166,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #166,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0166,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 7-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 7-2,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0167,Synthetic TOX ElectricDrive 50kN Servo Press Drive #167,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0167,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 8-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 8-3,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0168,Synthetic Hirschmann BRS20 Industrial Managed Switch #168,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0168,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 1-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 1-4,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0169,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #169,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0169,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 2-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 2-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0170,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #170,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0170,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 3-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 3-1,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0171,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #171,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0171,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 4-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 4-2,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0172,Synthetic KUKA KRC4 Industrial Robot Controller PC #172,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0172,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 5-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 5-3,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0173,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #173,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0173,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 6-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 6-4,InStorage,,,,False,Assembly,,
